N,Integration Value
24340,3.1407397613940473
24350,3.1412637765774245
24360,3.144298058906129
24370,3.1368087092438954
24380,3.140810445029818
24390,3.1447166183706123
24400,3.146404618203707
24410,3.1378736175703055
24420,3.1386669059664287
24430,3.1395470498009166
24440,3.1461806462338804
24450,3.147160691092412
24460,3.1367364274591147
24470,3.148395958321679
24480,3.144885676531963
24490,3.1464927975625248
24500,3.1456592817899556
24510,3.142535187011383
24520,3.138182304463913
24530,3.1417372927686675
24540,3.1442961961223443
24550,3.144483541485259
24560,3.1345174705361343
24570,3.138035162614747
24580,3.1363094848475224
24590,3.135716296867518
24600,3.1439576588489024
24610,3.1413210253607526
24620,3.1333864950598835
24630,3.1392055850983307
24640,3.1349804491350075
24650,3.1426298949828886
24660,3.1471590515753465
24670,3.1426632608054708
24680,3.1486519051259245
24690,3.1372996335694294
24700,3.1469366116242483
24710,3.1408253025084303
24720,3.142277816109066
24730,3.1395872852095117
24740,3.1362863874172646
24750,3.1385845874366916
24760,3.1479089178559243
24770,3.1344789847494017
24780,3.144787043853245
24790,3.1424589453198086
24800,3.146563591132596
24810,3.1427708914062507
24820,3.142549581818777
24830,3.142493161694399
24840,3.138606992566471
24850,3.1386250608908983
24860,3.146678737006916
24870,3.144974034776318
24880,3.1400824724909175
24890,3.1448757190591525
24900,3.142815970194365
24910,3.133695318709834
24920,3.1450390200310934
24930,3.134604714235219
24940,3.1403756697490786
24950,3.145561882889242
24960,3.1455421637177503
24970,3.14336046673809
24980,3.1449181884822903
24990,3.135220905625434
25000,3.1418380056610338
25010,3.1463834599946034
25020,3.1389540149520756
25030,3.1397297006243856
25040,3.1415125697246182
25050,3.1491254036567473
25060,3.1431118416675083
25070,3.1409787943288197
25080,3.138831671870496
25090,3.141521518350004
25100,3.1355182292677166
25110,3.141189253812774
25120,3.1392823253761235
25130,3.1406173166202653
25140,3.139747404397686
25150,3.1414784083640757
25160,3.140362450950867
25170,3.1372652880904646
25180,3.1476980023164995
25190,3.141262539896461
25200,3.139305645958475
25210,3.1456322811918604
25220,3.1356019739157297
25230,3.1394535314874648
25240,3.1410666756482004
25250,3.143134628779934
25260,3.140874760588061
25270,3.139925758027736
25280,3.144666051041574
25290,3.141191326512735
25300,3.1445712980488483
25310,3.1329743668894876
25320,3.1432949710188876
25330,3.141184131497422
25340,3.1427386976820815
25350,3.137342737252
25360,3.144905258108976
25370,3.1466571785733577
25380,3.1474072035706118
25390,3.1412997445484594
25400,3.135572097506036
25410,3.134999867509699
25420,3.143007186708539
25430,3.1402125825157596
25440,3.146478818395725
25450,3.139618500276336
25460,3.1451334564880935
25470,3.1398665629979345
25480,3.1392232734458547
25490,3.1406456062856627
25500,3.1468092199920523
25510,3.146253490590288
25520,3.146379727072302
25530,3.14734047220325
25540,3.1403665979627484
25550,3.1464591244352
25560,3.1432298368661593
25570,3.1416317422523234
25580,3.141487302674679
25590,3.141067782332821
25600,3.142076715609816
25610,3.1443883998120348
25620,3.1413163096120753
25630,3.1402425606601865
25640,3.147976215959452
25650,3.141487974375214
25660,3.1389179878589375
25670,3.1489362332361486
25680,3.1397296444901777
25690,3.1450071883982282
25700,3.136335651032209
25710,3.1390866111036257
25720,3.1352089510369496
25730,3.1423493109173903
25740,3.135110330537772
25750,3.1472708879702367
25760,3.143622450529607
25770,3.141677909038342
25780,3.1383749971767516
25790,3.1355875739358083
25800,3.149693972945463
25810,3.1408484618052444
25820,3.1441635017116516
25830,3.1388638838850067
25840,3.1400069484879216
25850,3.1365417596615472
25860,3.139032449065316
25870,3.1452417092018066
25880,3.1406140434688927
25890,3.1432142073844305
25900,3.1420053677561657
25910,3.141605539779453
25920,3.147102974084325
25930,3.1426154586532853
25940,3.1442893860776917
25950,3.1416936763878085
25960,3.1375692617206368
25970,3.143812668421581
25980,3.1413052956357164
25990,3.129769799179311
26000,3.1426434215165355
26010,3.1428115589789574
26020,3.1371848287702724
26030,3.1418302560058997
26040,3.144246551083752
26050,3.146068733882187
26060,3.1402567045498286
26070,3.1408812245325746
26080,3.1459251259730863
26090,3.1433419642978677
26100,3.1409165655564317
26110,3.142593050408003
26120,3.131642523161676
26130,3.1432107582961977
26140,3.1403030932378377
26150,3.1469338236799107
26160,3.138724468000877
26170,3.138256581669731
26180,3.1433180821822657
26190,3.1425315592326655
26200,3.139915669710742
26210,3.1449828720336415
26220,3.1434049582709562
26230,3.144593786702251
26240,3.1421729745036107
26250,3.14392064942735
26260,3.1461447582793047
26270,3.1455702896158315
26280,3.145383075838926
26290,3.1437345720089507
26300,3.1384363973912457
26310,3.141744868286018
26320,3.1420334033194623
26330,3.1416377742221124
26340,3.141453501297076
26350,3.1424973534131677
26360,3.1475223410471043
26370,3.1488569161111952
26380,3.144064478244538
26390,3.144930635474155
26400,3.1426391421834485
26410,3.1430002387533866
26420,3.137810082218893
26430,3.1431525225356434
26440,3.1396339125952792
26450,3.14458246765049
26460,3.1441650646396915
26470,3.141623343177021
26480,3.1422507311944274
26490,3.136550878077582
26500,3.1434739080061522
26510,3.1415247123907424
26520,3.142527169399668
26530,3.1440323422674634
26540,3.1489668146313905
26550,3.1439341522076414
26560,3.1436897607312084
26570,3.142588586080747
26580,3.1452447233984544
26590,3.1344396658696576
26600,3.1344428866585377
26610,3.147399382098049
26620,3.1481124217741683
26630,3.13791661098866
26640,3.1394643048865816
26650,3.140923562269407
26660,3.1474440632937717
26670,3.1398399164759816
26680,3.1412734934511906
26690,3.1374195276181687
26700,3.1426035068849063
26710,3.143683373396754
26720,3.135024701551815
26730,3.141729140296738
26740,3.1467482782051968
26750,3.1414794084286806
26760,3.1477299797881666
26770,3.144884999417769
26780,3.140842703172617
26790,3.1371542530101095
26800,3.1369618724932415
26810,3.1392025840280247
26820,3.1306744413427428
26830,3.1405239594689975
26840,3.1391646401841786
26850,3.139082713594247
26860,3.1414080428549944
26870,3.1412582509447775
26880,3.1373280895343707
26890,3.132374467646555
26900,3.1442889481980245
26910,3.1372170526010947
26920,3.139192514693202
26930,3.1423520155841036
26940,3.148630484488704
26950,3.1311927893604246
26960,3.1379508672656007
26970,3.142934807777142
26980,3.1370362361951774
26990,3.1370492059189683
27000,3.146387675298627
27010,3.140159521730938
27020,3.1470526169437805
27030,3.1405964195612426
27040,3.1373194341924013
27050,3.140989730566357
27060,3.141579616459712
27070,3.146896257614588
27080,3.138716552247977
27090,3.144533860629689
27100,3.1435074311828646
27110,3.1471054515089127
27120,3.1345751662899497
27130,3.1533221731934242
27140,3.133834946648883
27150,3.1425786773204196
27160,3.143465807420678
27170,3.1342777744211086
27180,3.14475846337519
27190,3.138607098115359
27200,3.145912034355129
27210,3.147769303431124
27220,3.139513486971764
27230,3.1456883530968276
27240,3.1400377804616006
27250,3.136302228389178
27260,3.144157380520345
27270,3.1442416915704428
27280,3.1424023982875364
27290,3.1367537176650315
27300,3.140227045557832
27310,3.1417292815115316
27320,3.1455411787706495
27330,3.140162263310524
27340,3.141268576986
27350,3.1474730549596184
27360,3.1401191692671016
27370,3.143165425777981
27380,3.1437559691039656
27390,3.144152983708151
27400,3.1343065897067834
27410,3.1425549145393443
27420,3.145446875358295
27430,3.1398604439261812
27440,3.144506763239311
27450,3.145843101621714
27460,3.1342178073160496
27470,3.1417644164016494
27480,3.150460659260569
27490,3.140559441908961
27500,3.1378487126084877
27510,3.1413068962668538
27520,3.1387765474134666
27530,3.140286019001436
27540,3.1438093551060358
27550,3.137741201141548
27560,3.1465017305771843
27570,3.1433770200007447
27580,3.139657204878302
27590,3.1340848718029086
27600,3.138678212321921
27610,3.1360005933597184
27620,3.1483247235208562
27630,3.1378543899608644
27640,3.1421089757444918
27650,3.1399602049253295
27660,3.142846348915218
27670,3.1353150887238
27680,3.1403854937716167
27690,3.138019965595109
27700,3.1392220274495792
27710,3.14272612777535
27720,3.13810153608063
27730,3.136133684102486
27740,3.14625894799151
27750,3.1408505956343804
27760,3.1427138625673345
27770,3.135768489365535
27780,3.143132146472779
27790,3.151173630668343
27800,3.142005863229927
27810,3.131780398227254
27820,3.1497368114401167
27830,3.1420658943355564
27840,3.1457146903347675
27850,3.1417730150206844
27860,3.1365289420291655
27870,3.1518401149848674
27880,3.140543283990575
27890,3.1447921212027916
27900,3.1495224010829093
27910,3.13831843054702
27920,3.141705853138917
27930,3.13787006516346
27940,3.144189740193652
27950,3.1425591160256245
27960,3.1421731909745656
27970,3.1410720337126956
27980,3.140240203069107
27990,3.1427420030463398
28000,3.142400497604252
28010,3.1327118864148393
28020,3.1413862457384196
28030,3.1392464429086187
28040,3.145745406816846
28050,3.1421780302382434
28060,3.1407007713603927
28070,3.1415536152970502
28080,3.1387892231331014
28090,3.1410905903899295
28100,3.1383215257284145
28110,3.1493807325259584
28120,3.1398454830436395
28130,3.1386053484509358
28140,3.1470297334186874
28150,3.1446873884741358
28160,3.1392034547666166
28170,3.13523467704927
28180,3.137685100182892
28190,3.143352789283771
28200,3.146270560272979
28210,3.1419618671163168
28220,3.1434771609263343
28230,3.138971291633099
28240,3.1448799731359025
28250,3.1434906900339463
28260,3.146128208565019
28270,3.140765944374736
28280,3.1488643648423764
28290,3.1469761576763826
28300,3.136966024812379
28310,3.1383902266798818
28320,3.1442075001631924
28330,3.1432607165412447
28340,3.1418142258785915
28350,3.1403255784247794
28360,3.1392243147917394
28370,3.1437324046900286
28380,3.145005061244618
28390,3.1411957088125537
28400,3.1445296625929933
28410,3.1363806522762507
28420,3.143829693808285
28430,3.142705841094411
28440,3.141278548864745
28450,3.138051151152312
28460,3.140531544565319
28470,3.142193444220796
28480,3.138664891324425
28490,3.137712580724248
28500,3.144813054521148
28510,3.144059661346441
28520,3.1440000980018747
28530,3.1372391038528025
28540,3.139518928878681
28550,3.1415848418940353
28560,3.1417994648854832
28570,3.1452251973567735
28580,3.144005026782662
28590,3.1383210547286278
28600,3.136926589532763
28610,3.141665353180461
28620,3.1435443726010024
28630,3.141169597723534
28640,3.1376856381450633
28650,3.140563020929151
28660,3.133228819706158
28670,3.1374099052726296
28680,3.1414347714090463
28690,3.135275114226786
28700,3.1404775905024573
28710,3.149404134292683
28720,3.141872292645585
28730,3.1365763803543243
28740,3.1467760989432145
28750,3.1476117242035153
28760,3.14021688820509
28770,3.140540237317403
28780,3.1478581645529387
28790,3.14394301031326
28800,3.1425413445809354
28810,3.137753262467565
28820,3.140785697818779
28830,3.1373043417529294
28840,3.1441822797827514
28850,3.1475057042735117
28860,3.14413807555192
28870,3.1400733462307064
28880,3.141421031090646
28890,3.1352486867450815
28900,3.14507510133874
28910,3.1352707973470477
28920,3.1396695090983573
28930,3.1438630087878394
28940,3.144493053705273
28950,3.146747135767433
28960,3.1385175106650087
28970,3.137871975009639
28980,3.1466618126514496
28990,3.1372179875622574
29000,3.139167044547094
29010,3.145803726801306
29020,3.149060044693684
29030,3.136711918509778
29040,3.141013979160123
29050,3.141835311636515
29060,3.140284626130756
29070,3.1366506898331017
29080,3.1353801970410546
29090,3.1423150082070905
29100,3.1427619908875566
29110,3.1411535725304507
29120,3.1409174524872085
29130,3.1410646599351506
29140,3.13925354050843
29150,3.143127516754679
29160,3.1429760732010825
29170,3.1469203397577563
29180,3.139496568850824
29190,3.1453736736520717
29200,3.139932782486394
29210,3.1475353334711818
29220,3.133845351983856
29230,3.142459537638741
29240,3.139399915694235
29250,3.148030209962075
29260,3.1354706290922083
29270,3.1410224565548046
29280,3.1384257637452606
29290,3.140019569941697
29300,3.139554908690538
29310,3.1394378844061324
29320,3.147096865733665
29330,3.142851991920298
29340,3.1412128163275046
29350,3.134434325787534
29360,3.145393369307818
29370,3.142648853403493
29380,3.1458518159438076
29390,3.1416387936413592
29400,3.139336852480641
29410,3.138929833893389
29420,3.1415342124485464
29430,3.139270452870831
29440,3.136438170550283
29450,3.1395338974137745
29460,3.1357834403795763
29470,3.1345355857142896
29480,3.1417914704958805
29490,3.143940017817559
29500,3.1378252122522117
29510,3.143337023183822
29520,3.1422132750835914
29530,3.1377714986824943
29540,3.1458492034479324
29550,3.1348775355648955
29560,3.1444282818555944
29570,3.1418724720104927
29580,3.13975039990377
29590,3.137659526105249
29600,3.1427409177727457
29610,3.1384836503585674
29620,3.140147099268129
29630,3.1421428895736283
29640,3.1400858425133635
29650,3.1362540426118195
29660,3.1374615612416696
29670,3.1440145054081676
29680,3.1426196273791804
29690,3.144557452312093
29700,3.1450824479522868
29710,3.149548023543024
29720,3.1495970380359233
29730,3.1421758723130315
29740,3.1415997399389104
29750,3.1329691159131423
29760,3.1397741498513025
29770,3.143571060449711
29780,3.1424026207098015
29790,3.136377290550328
29800,3.139232220772758
29810,3.1433744485761523
29820,3.1378559828065016
29830,3.144518100504831
29840,3.140009815107792
29850,3.1398426874196437
29860,3.1390693004565775
29870,3.1387918033863147
29880,3.142292715150514
29890,3.1437881339104283
29900,3.139706029468928
29910,3.135932034231836
29920,3.140695773872327
29930,3.1421223267097664
29940,3.141206696341513
29950,3.142958199252391
29960,3.1462828693240326
29970,3.142292267976804
29980,3.143839391616744
29990,3.142421840451666
30000,3.1415318505633816
30010,3.1347268245624553
30020,3.1465526490624645
30030,3.1421793112459033
30040,3.1427721529250654
30050,3.137295951464868
30060,3.1478310235074574
30070,3.142730387034843
30080,3.137490652809109
30090,3.139736672517284
30100,3.146126515874315
30110,3.144606099359444
30120,3.145560155273583
30130,3.1429748102692128
30140,3.142520669436225
30150,3.1451488744643976
30160,3.1446249836947056
30170,3.137527941845817
30180,3.136462519499188
30190,3.134909597303338
30200,3.1417693414127066
30210,3.1471163612280204
30220,3.143487866970629
30230,3.134068235127176
30240,3.142290086757923
30250,3.1330899708128537
30260,3.1385349951644748
30270,3.1400026845489326
30280,3.146290184118169
30290,3.1446746644192505
30300,3.1398065852490715
30310,3.1436412256056805
30320,3.1490787105299436
30330,3.1357325004416
30340,3.1455282656720875
30350,3.133723681532267
30360,3.144100984949756
30370,3.1477186122436875
30380,3.147374363512019
30390,3.145339544829585
30400,3.1405798969499714
30410,3.139623955031072
30420,3.134366864248461
30430,3.147709580531708
30440,3.136347562580645
30450,3.1386812077705932
30460,3.143704705107716
30470,3.139988243489971
30480,3.1467085507183543
30490,3.144604663734779
30500,3.14044069861735
30510,3.144942395788128
30520,3.145430848972354
30530,3.1389137585246285
30540,3.142889669564492
30550,3.137912295610435
30560,3.13262386076683
30570,3.1456977001497637
30580,3.142014264802753
30590,3.13820790701477
30600,3.1427040325762756
30610,3.1394112722122474
30620,3.138178881182362
30630,3.140206925516287
30640,3.142995244004481
30650,3.1413516932929135
30660,3.141327097701064
30670,3.138873501278437
30680,3.1409932519611976
30690,3.1400295016062043
30700,3.1392443670505608
30710,3.1431856166785876
30720,3.140664516097995
30730,3.135395263348933
30740,3.1446659382059936
30750,3.1381898299257522
30760,3.139588650757947
30770,3.144911241102869
30780,3.1414779976871663
30790,3.1420344451532363
30800,3.1383546321923386
30810,3.1416665007547775
30820,3.1475702907707372
30830,3.1450354036805903
30840,3.1376284273878534
30850,3.144864138186315
30860,3.142517630613914
30870,3.142501942656413
30880,3.142075139071694
30890,3.139095939349706
30900,3.141025805061369
30910,3.138770406114416
30920,3.142455279863161
30930,3.1455532907755575
30940,3.146274384077878
30950,3.1423814835188244
30960,3.141452592767772
30970,3.144079178621658
30980,3.146827911376076
30990,3.1357227991841334
31000,3.1384785497091707
31010,3.145576908178848
31020,3.140836238361606
31030,3.143091925855635
31040,3.1415484222999637
31050,3.134969074271904
31060,3.140408384866155
31070,3.144455323120564
31080,3.1458526261756568
31090,3.1396106207609717
31100,3.139861311850114
31110,3.1381693402811734
31120,3.139811990156422
31130,3.1393967482425436
31140,3.136017972864529
31150,3.13757327972467
31160,3.143192141889308
31170,3.142853473502677
31180,3.1428575893191226
31190,3.1433466548752365
31200,3.135852707990744
31210,3.1501939567251824
31220,3.143641384003029
31230,3.1463310810970113
31240,3.1424851262075073
31250,3.1377114073034886
31260,3.140202200074348
31270,3.139655867647937
31280,3.1460337891101666
31290,3.1354781140981896
31300,3.1442930838764145
31310,3.142431485659541
31320,3.1385254671759646
31330,3.136602795319187
31340,3.140277063475791
31350,3.1401853014103622
31360,3.140657631940435
31370,3.1464393413747453
31380,3.142720158470702
31390,3.1504108261966275
31400,3.142621236279092
31410,3.1400047524045553
31420,3.1463825934638803
31430,3.1417033799369647
31440,3.1502184533914734
31450,3.1377471406534823
31460,3.13737886700593
31470,3.147666235192425
31480,3.1460308465334075
31490,3.1454416077584026
31500,3.147088348551232
31510,3.1443864021670183
31520,3.142915701987568
31530,3.139966070885036
31540,3.134608151035481
31550,3.1398889000089163
31560,3.138637495418486
31570,3.143282448880249
31580,3.141279449135263
31590,3.1453386694869163
31600,3.1379886400874635
31610,3.139348512698944
31620,3.144193763983942
31630,3.1412959167024863
31640,3.136502184850303
31650,3.1411016634162046
31660,3.1416564442568244
31670,3.145302177451907
31680,3.1458173843393253
31690,3.1386798001839527
31700,3.144247244592489
31710,3.141274733850167
31720,3.1360795464484363
31730,3.1406182367543525
31740,3.1449196417619487
31750,3.1422466624909635
31760,3.1417720460021474
31770,3.145413372155186
31780,3.1458716433677916
31790,3.1404299823139494
31800,3.1420293473657144
31810,3.139544931925826
31820,3.142047414535385
31830,3.140650952463292
31840,3.136766206607499
31850,3.13468951796584
31860,3.134132060727984
31870,3.140374543589292
31880,3.133818929728491
31890,3.137527474968601
31900,3.145858984999736
31910,3.1362218193527096
31920,3.1326439735614655
31930,3.134039418589697
31940,3.138609360839068
31950,3.1429898474681814
31960,3.1414514624299397
31970,3.139288008974289
31980,3.140533175885696
31990,3.135913041282498
32000,3.1479382164856293
32010,3.1446422683330177
32020,3.1423911058480347
32030,3.140707145852609
32040,3.139897331564966
32050,3.1430145540593295
32060,3.1385808387850296
32070,3.1464912188771597
32080,3.142244353703041
32090,3.1421231627062793
32100,3.1369036347326014
32110,3.145842773787875
32120,3.1397824571573807
32130,3.1471388610255993
32140,3.140548956727501
32150,3.1380831176204294
32160,3.141220011040741
32170,3.1368786187594195
32180,3.1452607917776514
32190,3.1421653140158132
32200,3.144595174245738
32210,3.1375091722640063
32220,3.1376070792812754
32230,3.139937918048557
32240,3.1402916937676606
32250,3.1392842622151718
32260,3.1440104769664328
32270,3.139172485395301
32280,3.143398114408305
32290,3.139298097468879
32300,3.141973676629424
32310,3.14359393923519
32320,3.146180080258603
32330,3.1439784637019423
32340,3.149501944075385
32350,3.1419117963953904
32360,3.1310505038232352
32370,3.14353212966647
32380,3.1386626341923116
32390,3.14301480156165
32400,3.14315036873044
32410,3.1402041024585885
32420,3.136345943822202
32430,3.1434356727073536
32440,3.143460575847081
32450,3.139972535875762
32460,3.1374904556383703
32470,3.143038987732854
32480,3.1430770849749865
32490,3.1495974850578667
32500,3.1409942680944547
32510,3.144954303880546
32520,3.1424110987437612
32530,3.1454907190613923
32540,3.1464603440986645
32550,3.1412195294884646
32560,3.135908899267761
32570,3.1375305381965775
32580,3.1434377890320992
32590,3.1443107140549946
32600,3.144316428638751
32610,3.1398122462994027
32620,3.140071563728573
32630,3.143732925297521
32640,3.138563632649635
32650,3.143994142154937
32660,3.1414693963825626
32670,3.1387242453220425
32680,3.1355131798389126
32690,3.143981334872368
32700,3.1469379813971363
32710,3.1469744985789236
32720,3.1445164934304413
32730,3.142011872245654
32740,3.1367864558263894
32750,3.14365729584451
32760,3.1391816301310485
32770,3.1451246074720167
32780,3.141494971245546
32790,3.1450690467954
32800,3.1416458321547496
32810,3.1432861427094503
32820,3.1444796133950073
32830,3.137329074532953
32840,3.1445356383827825
32850,3.137501173292655
32860,3.143795158382883
32870,3.144511252162767
32880,3.1431228868897287
32890,3.140370759678561
32900,3.1428437191691865
32910,3.141054274091748
32920,3.1407999787081184
32930,3.1435866946257263
32940,3.138622067355732
32950,3.141537757304952
32960,3.1413871592204705
32970,3.1460092645309166
32980,3.140407826538886
32990,3.1380521166297655
33000,3.1433573967970094
33010,3.1372458625225015
33020,3.142449148057517
33030,3.1425747501481003
33040,3.1431008888679997
33050,3.1376892766933877
33060,3.143403923595353
33070,3.1389190576100563
33080,3.1383189733002315
33090,3.142290615553623
33100,3.138128289570308
33110,3.146140020908496
33120,3.141777719691348
33130,3.1417651166526666
33140,3.1424204624755605
33150,3.144436063558063
33160,3.141945955838017
33170,3.142943412911442
33180,3.1396238776753242
33190,3.1421923269750156
33200,3.141472943161093
33210,3.1426815825614915
33220,3.140757236093572
33230,3.1435529241957774
33240,3.140405714949266
33250,3.139028494548782
33260,3.1406932311686933
33270,3.1473062077804084
33280,3.1398026590425854
33290,3.1413521616553255
33300,3.1463900628811747
33310,3.1348629086518405
33320,3.1440296527270664
33330,3.1438783812813864
33340,3.1442084390553564
33350,3.14492664980104
33360,3.144129272421964
33370,3.1430923652529428
33380,3.144663503245779
33390,3.138769613959176
33400,3.142898242397618
33410,3.1420162359927004
33420,3.1447403690495337
33430,3.142963444585225
33440,3.1376417164306196
33450,3.142943097977422
33460,3.1513481482357397
33470,3.144036601429415
33480,3.134079783647693
33490,3.1425546932066566
33500,3.1367201163067264
33510,3.1438619789525317
33520,3.1386718150709805
33530,3.139577845738436
33540,3.137928870280673
33550,3.143855429871169
33560,3.141823861470091
33570,3.143121640150806
33580,3.1364351028987127
33590,3.1430615077379493
33600,3.1353228517344567
33610,3.14403696806402
33620,3.1437943316897634
33630,3.1438993462571583
33640,3.1430299085404467
33650,3.1394547217285043
33660,3.1400669925822013
33670,3.1351617947295
33680,3.142273007087175
33690,3.144910255754182
33700,3.1418930868173294
33710,3.1399287035778976
33720,3.142976290596461
33730,3.1434057541451357
33740,3.1432281388178005
33750,3.144954845423176
33760,3.1358198495181577
33770,3.1430474386496896
33780,3.1499451466436734
33790,3.143996297721435
33800,3.1383550511594933
33810,3.143720686353784
33820,3.1402594337217287
33830,3.1439857362424184
33840,3.141078506515921
33850,3.139987685743951
33860,3.1404509569636896
33870,3.140056143225176
33880,3.1405653931186346
33890,3.1466080811331785
33900,3.135890843576205
33910,3.13492184518651
33920,3.1405888372750597
33930,3.1486107388353317
33940,3.144257804388733
33950,3.147011502179666
33960,3.1435007201601355
33970,3.14271870702617
33980,3.1386739713337493
33990,3.1433544698700824
34000,3.1421477514117395
34010,3.1406145937791194
34020,3.137107842592175
34030,3.144579619067055
34040,3.1402828482845977
34050,3.1482546520010124
34060,3.142245369366484
34070,3.143114762949613
34080,3.1400313621647453
34090,3.1413841315119604
34100,3.1380487163174453
34110,3.145435660305248
34120,3.1418378518258363
34130,3.14299557127701
34140,3.145259986029456
34150,3.1489596626581426
34160,3.1439514623078106
34170,3.1417558696622265
34180,3.1449545100593275
34190,3.139334965533587
34200,3.142534748390644
34210,3.142681198621058
34220,3.1462068689578073
34230,3.133739237133268
34240,3.1375734399379267
34250,3.1433642599512988
34260,3.143993793380099
34270,3.1401493804464424
34280,3.1434965211642654
34290,3.134353788199656
34300,3.1355530801388647
34310,3.1472681774457585
34320,3.1411025483507244
34330,3.141070107358333
34340,3.143583999871267
34350,3.1430984633324113
34360,3.142495196401655
34370,3.1418497634117006
34380,3.138100855014607
34390,3.1429749210328106
34400,3.1409936163246504
34410,3.146282919432797
34420,3.134537980572289
34430,3.1380048500791715
34440,3.1405003687826194
34450,3.1432335478086015
34460,3.137575352082389
34470,3.145555039910238
34480,3.1379803264292843
34490,3.136594709256617
34500,3.1404495948667677
34510,3.142271495083044
34520,3.14301418085651
34530,3.1439332703473606
34540,3.1500275899275825
34550,3.1427886838443624
34560,3.1429905693686813
34570,3.1396731722168423
34580,3.1445224905518985
34590,3.139810920109741
34600,3.1432281097349652
34610,3.1392570134716573
34620,3.1469204748969073
34630,3.1408374371951946
34640,3.1478354624088696
34650,3.1400156481385877
34660,3.144479828632885
34670,3.1455237544112005
34680,3.1366986327327613
34690,3.1451620062232033
34700,3.140080345813204
34710,3.1431450731306607
34720,3.1408841439514465
34730,3.1439278676844626
34740,3.1351792455046392
34750,3.141412720173475
34760,3.1422543514135084
34770,3.14142224997452
34780,3.1380337145286363
34790,3.1445365254394777
34800,3.143758083038564
34810,3.14725642885957
34820,3.1446328917591084
34830,3.1347851868474392
34840,3.1424106392629882
34850,3.1459373382457594
34860,3.141234194521157
34870,3.1401581690736267
34880,3.146410482243354
34890,3.147591487044615
34900,3.136508269094537
34910,3.1448400123870575
34920,3.1396563717933983
34930,3.1393746734881605
34940,3.1469644308856233
34950,3.140013949886379
34960,3.140966335143581
34970,3.1392854094127656
34980,3.1446378637213384
34990,3.1475856563221702
35000,3.137722741544242
35010,3.1491116949086795
35020,3.1381721530611744
35030,3.1436241061714028
35040,3.1405207338143897
35050,3.1387309699688246
35060,3.13970496285241
35070,3.143131330536497
35080,3.141780511320181
35090,3.147015128000633
35100,3.142357677854412
35110,3.1325057052963636
35120,3.141681250021817
35130,3.144679011892124
35140,3.141488565834444
35150,3.143605457139646
35160,3.139322937398621
35170,3.1438527630279283
35180,3.135856044991397
35190,3.1496219635917564
35200,3.1417793414281183
35210,3.1439649587245566
35220,3.1429111629372986
35230,3.138639476173299
35240,3.1400695681265263
35250,3.137897169871806
35260,3.1455123732546086
35270,3.1464854133737394
35280,3.139906422345559
35290,3.140406931999918
35300,3.1403255815461617
35310,3.1427540278063466
35320,3.1432125544050566
35330,3.145250060938333
35340,3.1473885654745097
35350,3.1436688595109334
35360,3.1480446142679352
35370,3.142349653718248
35380,3.1463739783225635
35390,3.1390494093445387
35400,3.1489277047025546
35410,3.1388834771092693
35420,3.1435930772283234
35430,3.1443325317708477
35440,3.1395029309094205
35450,3.140622956140488
35460,3.1404843797055153
35470,3.1377617699924367
35480,3.1462156591250676
35490,3.140340315266704
35500,3.140767600850101
35510,3.1465695924397306
35520,3.1436995545634687
35530,3.1411557501566367
35540,3.139094802272005
35550,3.141286014735139
35560,3.13997823353551
35570,3.1471700567123975
35580,3.1462050945103526
35590,3.140654854703399
35600,3.14253610706338
35610,3.136999365551282
35620,3.1407540960996414
35630,3.1376291907903506
35640,3.137417203538166
35650,3.135619510278017
35660,3.140711800273463
35670,3.1413948702866663
35680,3.142567789317553
35690,3.14049967862742
35700,3.143589664716363
35710,3.1418668291920713
35720,3.1422856441100877
35730,3.1352368286861316
35740,3.1409171460947607
35750,3.1413061010766703
35760,3.1414161194855033
35770,3.1509083951179773
35780,3.140632817767202
35790,3.1418307667519807
35800,3.135900022786083
35810,3.138212557772649
35820,3.147000653229343
35830,3.139194201057145
35840,3.144197543889892
35850,3.1432988125867327
35860,3.138746498134551
35870,3.1330761536535325
35880,3.1435661375055255
35890,3.144351808258798
35900,3.1448641385780567
35910,3.1412184093617865
35920,3.1447995374597864
35930,3.1394835362053626
35940,3.1448774744051247
35950,3.1458664028805665
35960,3.1396342845095555
35970,3.1346619149085404
35980,3.140633759749584
35990,3.13857362389387
36000,3.1412150256574405
36010,3.1419873809807006
36020,3.1380502461941635
36030,3.1406329272107194
36040,3.1409185009662135
36050,3.141040127986352
36060,3.140466757481329
36070,3.1388436644417093
36080,3.1429711648367182
36090,3.140190167933368
36100,3.1349619460497937
36110,3.1433998081955403
36120,3.1379556881252433
36130,3.14361385009628
36140,3.1458726293612416
36150,3.1402710318367215
36160,3.1444658525701352
36170,3.1430744060599722
36180,3.1404728792217944
36190,3.1411303522959084
36200,3.1392674978947004
36210,3.1405561048338697
36220,3.1416857596982948
36230,3.139961584942334
36240,3.139070872339345
36250,3.1424235576662682
36260,3.1374409367731304
36270,3.1424302499925085
36280,3.1426635221667496
36290,3.135056035204468
36300,3.147971874181014
36310,3.1414069027072498
36320,3.140149135965403
36330,3.148716531043691
36340,3.140023693995877
36350,3.1415321583187987
36360,3.1410752325335065
36370,3.137474268402934
36380,3.1385166411223646
36390,3.1492289879785416
36400,3.140572041270209
36410,3.144100569093445
36420,3.1429148341139346
